OrderID,OrderDate,ShipDate,ShipMode,CustomerID,ProductID,OrderCostPrice,OrderSellingPrice
7900,2022/08/13,2022/08/18,Standard Class,DC-12850,OFF-FA-10003495,19,24
7901,2022/08/13,2022/08/18,Standard Class,DC-12850,TEC-AC-10003709,1,2
7902,2022/08/13,2022/08/18,Standard Class,DC-12850,FUR-FU-10003268,26,32
7903,2022/08/13,2022/08/18,Standard Class,DC-12850,OFF-EN-10003845,10,15
7904,2022/08/13,2022/08/18,Standard Class,DC-12850,FUR-CH-10002073,381,424
7905,2020/11/07,2020/11/13,Standard Class,DO-13645,OFF-PA-10001357,54,77
7906,2020/10/15,2020/10/22,Standard Class,LS-16975,OFF-EN-10001415,3,4
7907,2020/10/15,2020/10/22,Standard Class,LS-16975,OFF-BI-10002813,3,4
7908,2021/07/30,2021/08/02,First Class,RW-19630,OFF-AP-10003849,501,716
7909,2021/12/03,2021/12/07,Standard Class,RD-19720,FUR-TA-10004147,161,269
7910,2021/12/03,2021/12/07,Standard Class,RD-19720,OFF-AR-10001662,11,22
7911,2021/12/03,2021/12/07,Standard Class,RD-19720,OFF-ST-10001558,44,49
7912,2021/12/03,2021/12/07,Standard Class,RD-19720,FUR-BO-10001337,123,206
7913,2021/04/28,2021/04/30,Second Class,RB-19570,FUR-FU-10001602,18,30
7914,2022/08/25,2022/08/27,First Class,JE-15715,OFF-ST-10003996,18,26
7915,2022/06/17,2022/06/21,Standard Class,SR-20740,TEC-MA-10003673,2043,3405
7916,2022/06/17,2022/06/21,Standard Class,SR-20740,TEC-AC-10004992,91,101
7917,2020/11/20,2020/11/24,Standard Class,PO-19195,FUR-CH-10002880,207,344
7918,2022/09/04,2022/09/08,Second Class,JK-16120,OFF-AR-10000380,18,30
7919,2020/07/04,2020/07/08,Second Class,JP-16135,OFF-BI-10002706,21,23
7920,2022/09/15,2022/09/21,Standard Class,Dp-13240,OFF-ST-10000943,31,39
7921,2022/09/15,2022/09/21,Standard Class,Dp-13240,TEC-AC-10001090,54,60
7922,2022/03/13,2022/03/17,Standard Class,JB-16000,OFF-BI-10002026,157,174
7923,2022/09/24,2022/09/29,Standard Class,PP-18955,TEC-PH-10000526,192,384
7924,2022/09/24,2022/09/29,Standard Class,PP-18955,OFF-BI-10004002,12,16
7925,2021/08/13,2021/08/16,First Class,RF-19840,OFF-BI-10002309,20,22
7926,2021/08/13,2021/08/16,First Class,RF-19840,OFF-LA-10003923,73,104
7927,2022/11/20,2022/11/24,Second Class,KH-16330,TEC-AC-10003433,2,3
7928,2022/11/20,2022/11/24,Second Class,KH-16330,TEC-PH-10001363,456,570
7929,2022/11/20,2022/11/24,Second Class,KH-16330,FUR-FU-10000820,41,51
7930,2022/07/25,2022/07/27,First Class,EM-14200,FUR-TA-10004767,238,298
7931,2021/03/25,2021/03/27,Second Class,DK-12835,OFF-AR-10001955,36,60
7932,2021/07/15,2021/07/20,Standard Class,MC-17425,FUR-CH-10004886,161,230
7933,2021/07/15,2021/07/20,Standard Class,MC-17425,OFF-PA-10003641,84,106
7934,2022/08/17,2022/08/24,Standard Class,RW-19540,OFF-EN-10003134,21,23
7935,2022/08/17,2022/08/24,Standard Class,RW-19540,TEC-PH-10002564,36,72
7936,2022/08/17,2022/08/24,Standard Class,RW-19540,OFF-PA-10003893,7,9
7937,2022/08/17,2022/08/24,Standard Class,RW-19540,OFF-BI-10000174,7,14
7938,2022/08/17,2022/08/24,Standard Class,RW-19540,OFF-AP-10001058,2015,2518
7939,2022/08/17,2022/08/24,Standard Class,RW-19540,OFF-ST-10001496,432,541
7940,2022/08/17,2022/08/24,Standard Class,RW-19540,OFF-BI-10004230,133,221
7941,2021/12/14,2021/12/17,First Class,DS-13180,FUR-CH-10001146,57,81
7942,2021/12/14,2021/12/17,First Class,DS-13180,OFF-ST-10001590,67,135
7943,2022/12/25,2023/01/01,Standard Class,GA-14725,OFF-BI-10003684,32,40
7944,2022/12/25,2023/01/01,Standard Class,GA-14725,OFF-SU-10000946,40,45
7945,2022/12/25,2023/01/01,Standard Class,GA-14725,OFF-AR-10001615,22,32
7946,2022/12/25,2023/01/01,Standard Class,GA-14725,OFF-BI-10001597,20,41
7947,2022/12/25,2023/01/01,Standard Class,GA-14725,OFF-BI-10001116,2,3
7948,2019/03/01,2019/03/05,Standard Class,SC-20380,OFF-FA-10004395,13,19
7949,2019/03/01,2019/03/05,Standard Class,SC-20380,FUR-CH-10001270,290,362
7950,2019/03/01,2019/03/05,Standard Class,SC-20380,FUR-FU-10001095,32,64
7951,2019/03/01,2019/03/05,Standard Class,SC-20380,OFF-ST-10001469,91,130
7952,2020/11/19,2020/11/24,Standard Class,KD-16345,OFF-BI-10003196,5,6
7953,2020/11/19,2020/11/24,Standard Class,KD-16345,TEC-PH-10002200,776,862
7954,2019/04/01,2019/04/06,Standard Class,KH-16330,OFF-ST-10000636,47,67
7955,2019/04/01,2019/04/06,Standard Class,KH-16330,OFF-BI-10000145,4,6
7956,2022/10/05,2022/10/10,Standard Class,GG-14650,FUR-CH-10001190,305,435
7957,2022/10/05,2022/10/10,Standard Class,GG-14650,OFF-FA-10002780,9,15
7958,2022/10/05,2022/10/10,Standard Class,GG-14650,OFF-AP-10004052,14,16
7959,2022/10/05,2022/10/10,Standard Class,GG-14650,FUR-FU-10004666,66,73
7960,2022/10/05,2022/10/10,Standard Class,GG-14650,FUR-TA-10004086,103,206
7961,2022/10/05,2022/10/10,Standard Class,GG-14650,TEC-PH-10000702,6,8
7962,2022/11/18,2022/11/23,Second Class,JS-15685,OFF-ST-10002301,57,81
7963,2022/11/18,2022/11/23,Second Class,JS-15685,OFF-BI-10001636,10,20
7964,2022/11/18,2022/11/23,Second Class,JS-15685,OFF-AP-10002684,311,389
7965,2022/11/18,2022/11/23,Second Class,JS-15685,OFF-PA-10004609,17,21
7966,2022/11/18,2022/11/23,Second Class,JS-15685,OFF-PA-10003309,33,41
7967,2020/03/23,2020/03/30,Standard Class,BP-11095,OFF-PA-10000380,30,33
7968,2021/10/10,2021/10/12,First Class,CC-12610,FUR-BO-10001567,45,91
7969,2021/10/10,2021/10/12,First Class,CC-12610,TEC-PH-10002583,8,16
7970,2021/10/10,2021/10/12,First Class,CC-12610,FUR-CH-10004853,60,121
7971,2020/08/16,2020/08/20,Standard Class,SP-20860,TEC-PH-10003580,364,520
7972,2020/08/16,2020/08/20,Standard Class,SP-20860,TEC-AC-10004227,28,31
7973,2020/08/16,2020/08/20,Standard Class,SP-20860,OFF-PA-10002787,7,10
7974,2020/08/16,2020/08/20,Standard Class,SP-20860,OFF-BI-10003981,2,3
7975,2020/08/16,2020/08/20,Standard Class,SP-20860,FUR-FU-10001488,229,254
7976,2020/08/16,2020/08/20,Standard Class,SP-20860,OFF-BI-10003727,2,4
7977,2020/08/16,2020/08/20,Standard Class,SP-20860,OFF-PA-10000130,9,10
7978,2019/05/31,2019/06/05,Standard Class,JK-15625,TEC-PH-10002680,330,660
7979,2019/05/31,2019/06/05,Standard Class,JK-15625,TEC-PH-10002538,91,114
7980,2020/08/27,2020/08/31,Standard Class,CC-12100,OFF-BI-10001249,5,5
7981,2019/01/03,2019/01/07,Standard Class,DP-13000,OFF-PA-10000174,10,16
7982,2019/09/10,2019/09/13,First Class,SF-20065,OFF-AP-10004532,74,82
7983,2019/09/10,2019/09/13,First Class,SF-20065,FUR-FU-10001986,178,255
7984,2022/01/22,2022/01/25,Second Class,EH-13765,OFF-FA-10002975,8,15
7985,2022/01/22,2022/01/25,Second Class,EH-13765,OFF-AR-10003481,4,8
7986,2021/04/21,2021/04/24,First Class,DN-13690,OFF-BI-10004967,7,8
7987,2021/07/20,2021/07/23,Second Class,PJ-19015,TEC-PH-10003589,81,90
7988,2021/08/23,2021/08/29,Standard Class,MA-17560,OFF-LA-10002945,23,25
7989,2021/08/23,2021/08/29,Standard Class,MA-17560,OFF-LA-10003537,30,38
7990,2021/08/23,2021/08/29,Standard Class,MA-17560,OFF-ST-10002406,10,15
7991,2021/08/23,2021/08/29,Standard Class,MA-17560,TEC-AC-10003433,2,2
7992,2021/06/14,2021/06/17,First Class,VM-21835,OFF-BI-10002082,24,40
7993,2021/06/14,2021/06/17,First Class,VM-21835,TEC-AC-10000521,15,18
7994,2020/11/20,2020/11/23,Second Class,MM-18055,OFF-BI-10001982,3,5
7995,2020/11/20,2020/11/23,Second Class,MM-18055,FUR-BO-10002268,117,146
7996,2020/11/20,2020/11/23,Second Class,MM-18055,OFF-BI-10001758,8,10
7997,2022/11/03,2022/11/05,First Class,CR-12580,TEC-AC-10004469,100,200
7998,2022/11/03,2022/11/05,First Class,CR-12580,FUR-TA-10001095,1171,1673
7999,2019/05/04,2019/05/07,First Class,BS-11365,FUR-FU-10001852,6,12
8000,2019/05/04,2019/05/07,First Class,BS-11365,OFF-AP-10000696,52,58
8001,2020/11/08,2020/11/12,Standard Class,RD-19585,TEC-PH-10003885,158,264
8002,2020/12/12,2020/12/15,First Class,KD-16270,TEC-AC-10002926,240,300
8003,2020/12/12,2020/12/15,First Class,KD-16270,OFF-SU-10001225,18,26
8004,2019/12/01,2019/12/03,First Class,AA-10645,TEC-PH-10004434,190,272
8005,2019/12/01,2019/12/03,First Class,AA-10645,FUR-FU-10003878,37,46
8006,2019/12/01,2019/12/03,First Class,AA-10645,FUR-FU-10002268,6,10
8007,2021/10/07,2021/10/11,Standard Class,MC-18100,OFF-FA-10001883,56,93
8008,2020/11/17,2020/11/24,Standard Class,AA-10645,OFF-ST-10002756,487,541
8009,2020/11/17,2020/11/24,Standard Class,AA-10645,OFF-PA-10000474,53,106
8010,2020/11/17,2020/11/24,Standard Class,AA-10645,FUR-CH-10002073,794,1324
8011,2019/03/17,2019/03/20,Second Class,QJ-19255,OFF-PA-10003641,63,127
8012,2020/06/20,2020/06/23,First Class,JM-16195,TEC-PH-10002070,101,126
8013,2022/05/25,2022/05/25,Same Day,TB-21625,OFF-BI-10004519,598,664
8014,2022/05/25,2022/05/25,Same Day,TB-21625,TEC-AC-10002167,60,120
8015,2022/05/25,2022/05/25,Same Day,TB-21625,OFF-FA-10000936,3,3
8016,2022/05/25,2022/05/25,Same Day,TB-21625,FUR-FU-10000732,9,19
8017,2019/09/09,2019/09/11,First Class,NF-18595,FUR-FU-10002501,36,61
8018,2019/09/09,2019/09/11,First Class,NF-18595,OFF-AR-10000634,28,31
8019,2022/10/17,2022/10/19,Second Class,BF-11020,TEC-PH-10001700,32,53
8020,2022/11/02,2022/11/05,First Class,NP-18670,OFF-AP-10001962,59,84
8021,2022/11/02,2022/11/05,First Class,NP-18670,OFF-PA-10001838,7,12
8022,2019/07/21,2019/07/25,Standard Class,HM-14860,OFF-AP-10000124,3,5
8023,2019/07/21,2019/07/25,Standard Class,HM-14860,OFF-EN-10003567,44,88
8024,2019/07/21,2019/07/25,Standard Class,HM-14860,FUR-CH-10004997,329,658
8025,2019/07/21,2019/07/25,Standard Class,HM-14860,OFF-BI-10000494,1,1
8026,2020/09/11,2020/09/15,Second Class,DM-13525,FUR-FU-10000277,147,211
8027,2020/09/11,2020/09/15,Second Class,DM-13525,OFF-ST-10003641,71,79
8028,2020/09/11,2020/09/15,Second Class,DM-13525,TEC-AC-10001998,16,20
8029,2020/09/11,2020/09/15,Second Class,DM-13525,OFF-ST-10001932,464,773
8030,2021/10/21,2021/10/25,Standard Class,JF-15565,TEC-AC-10002323,85,106
8031,2021/01/07,2021/01/11,Standard Class,NM-18520,FUR-FU-10004270,21,23
8032,2021/01/07,2021/01/11,Standard Class,NM-18520,OFF-PA-10004621,18,26
8033,2020/06/25,2020/06/28,First Class,MV-17485,OFF-PA-10001019,38,48
8034,2020/06/25,2020/06/28,First Class,MV-17485,OFF-BI-10000201,1,1
8035,2020/06/25,2020/06/28,First Class,MV-17485,FUR-FU-10004587,68,75
8036,2020/06/25,2020/06/28,First Class,MV-17485,OFF-LA-10001613,3,5
8037,2020/09/20,2020/09/22,First Class,AG-10270,OFF-BI-10001308,26,38
8038,2022/07/10,2022/07/14,Standard Class,BF-11275,OFF-AP-10003278,25,42
8039,2022/06/30,2022/07/02,Second Class,JC-15775,FUR-BO-10003966,349,436
8040,2022/08/21,2022/08/25,Second Class,CM-11815,FUR-CH-10004698,350,389
8041,2022/08/21,2022/08/25,Second Class,CM-11815,OFF-ST-10000025,458,573
8042,2022/08/21,2022/08/25,Second Class,CM-11815,TEC-AC-10000682,30,33
8043,2022/03/11,2022/03/15,Standard Class,PV-18985,TEC-AC-10001772,45,64
8044,2022/03/11,2022/03/15,Standard Class,PV-18985,FUR-FU-10001379,19,27
8045,2022/09/15,2022/09/17,Second Class,DO-13645,OFF-BI-10002794,207,295
8046,2021/09/20,2021/09/24,Standard Class,HA-14905,OFF-AP-10001005,315,393
8047,2021/12/15,2021/12/17,Second Class,SH-20395,OFF-BI-10000201,2,2
8048,2022/11/03,2022/11/06,Second Class,JM-16195,OFF-PA-10003673,15,16
8049,2021/07/03,2021/07/07,Standard Class,DK-13225,OFF-AP-10000938,636,707
8050,2019/09/26,2019/09/30,Standard Class,CM-12715,OFF-BI-10003274,5,6
8051,2019/09/26,2019/09/30,Standard Class,CM-12715,FUR-FU-10001095,17,21
8052,2019/09/26,2019/09/30,Standard Class,CM-12715,OFF-AP-10001492,21,41
8053,2019/07/14,2019/07/17,Second Class,BF-10975,OFF-AR-10004999,16,18
8054,2022/09/28,2022/10/05,Standard Class,SF-20965,OFF-BI-10004094,2,3
8055,2020/08/28,2020/09/04,Standard Class,CB-12025,OFF-ST-10001490,803,892
8056,2020/08/28,2020/09/04,Standard Class,CB-12025,FUR-BO-10004695,154,308
8057,2020/08/28,2020/09/04,Standard Class,CB-12025,OFF-ST-10000736,583,729
8058,2020/08/28,2020/09/04,Standard Class,CB-12025,OFF-BI-10001617,25,41
8059,2020/08/28,2020/09/04,Standard Class,CB-12025,TEC-PH-10003589,22,43
8060,2020/08/28,2020/09/04,Standard Class,CB-12025,FUR-FU-10003981,3,4
8061,2020/09/20,2020/09/26,Standard Class,TC-20980,OFF-PA-10001970,55,61
8062,2020/09/20,2020/09/26,Standard Class,TC-20980,OFF-BI-10002437,22,24
8063,2021/11/07,2021/11/09,First Class,LW-17215,TEC-PH-10000586,158,264
8064,2021/11/07,2021/11/09,First Class,LW-17215,TEC-PH-10003811,180,360
8065,2021/11/07,2021/11/09,First Class,LW-17215,OFF-PA-10004983,9,13
8066,2021/11/07,2021/11/09,First Class,LW-17215,OFF-ST-10003479,93,117
8067,2021/11/07,2021/11/09,First Class,LW-17215,OFF-BI-10004318,249,277
8068,2020/10/20,2020/10/24,Standard Class,NS-18640,TEC-AC-10002567,216,240
8069,2020/10/20,2020/10/24,Standard Class,NS-18640,FUR-FU-10001731,10,16
8070,2022/01/01,2022/01/05,Standard Class,JM-15250,OFF-ST-10002743,409,455
8071,2022/01/01,2022/01/05,Standard Class,JM-15250,FUR-FU-10002116,85,141
8072,2022/01/01,2022/01/05,Standard Class,JM-15250,FUR-CH-10003199,186,311
8073,2022/01/01,2022/01/05,Standard Class,JM-15250,OFF-AR-10003158,11,13
8074,2022/01/01,2022/01/05,Standard Class,JM-15250,OFF-BI-10000301,6,6
8075,2022/01/01,2022/01/05,Standard Class,JM-15250,OFF-BI-10000343,8,14
8076,2022/01/01,2022/01/05,Standard Class,JM-15250,OFF-AP-10004708,9,15
8077,2020/06/23,2020/06/29,Standard Class,RF-19345,FUR-FU-10000794,16,27
8078,2020/06/23,2020/06/29,Standard Class,RF-19345,OFF-BI-10004519,133,166
8079,2020/06/23,2020/06/29,Standard Class,RF-19345,TEC-AC-10001590,68,75
8080,2021/11/22,2021/11/27,Standard Class,CA-12055,OFF-BI-10001524,94,134
8081,2020/10/26,2020/11/01,Standard Class,KH-16690,OFF-LA-10001474,117,147
8082,2020/10/26,2020/11/01,Standard Class,KH-16690,OFF-PA-10001497,106,132
8083,2020/10/26,2020/11/01,Standard Class,KH-16690,OFF-AP-10003287,122,204
8084,2020/10/26,2020/11/01,Standard Class,KH-16690,OFF-BI-10002982,11,14
8085,2020/10/26,2020/11/01,Standard Class,KH-16690,OFF-ST-10001809,431,719
8086,2021/10/20,2021/10/26,Standard Class,LC-16960,FUR-FU-10000246,49,61
8087,2022/04/28,2022/05/02,Standard Class,JL-15130,OFF-AP-10000252,17,28
8088,2021/09/29,2021/10/01,Second Class,DM-12955,OFF-AR-10002375,5,11
8089,2020/07/10,2020/07/14,Standard Class,MV-18190,OFF-BI-10003719,36,40
8090,2020/08/07,2020/08/09,First Class,NS-18640,OFF-AP-10001492,54,78
8091,2019/12/07,2019/12/13,Standard Class,AS-10630,OFF-ST-10000532,162,269
8092,2020/12/10,2020/12/14,Standard Class,MT-17815,OFF-LA-10001613,3,6
8093,2022/11/08,2022/11/13,Second Class,SR-20425,OFF-AR-10002818,77,110
8094,2022/07/27,2022/08/01,Second Class,DK-13375,FUR-FU-10001940,17,24
8095,2022/07/27,2022/08/01,Second Class,DK-13375,OFF-PA-10003883,16,26
8096,2022/07/27,2022/08/01,Second Class,DK-13375,OFF-PA-10002787,12,13
8097,2022/07/27,2022/08/01,Second Class,DK-13375,TEC-AC-10000991,164,235
8098,2022/12/28,2023/01/01,Standard Class,SV-20935,OFF-ST-10003058,59,118
8099,2022/12/28,2023/01/01,Standard Class,SV-20935,OFF-PA-10004239,4,4
8100,2021/03/10,2021/03/13,First Class,RH-19510,TEC-AC-10003038,19,27
8101,2021/03/10,2021/03/13,First Class,RH-19510,TEC-MA-10000984,2350,3358
8102,2020/05/22,2020/05/26,Standard Class,SB-20185,OFF-LA-10004484,5,8
8103,2020/05/22,2020/05/26,Standard Class,SB-20185,TEC-MA-10004002,2379,2973
8104,2020/05/22,2020/05/26,Standard Class,SB-20185,OFF-ST-10002406,84,105
8105,2020/05/22,2020/05/26,Standard Class,SB-20185,TEC-PH-10003645,621,776
8106,2022/02/17,2022/02/19,First Class,CR-12820,FUR-BO-10001601,53,89
8107,2022/02/17,2022/02/19,First Class,CR-12820,OFF-AR-10000937,140,175
8108,2022/02/17,2022/02/19,First Class,CR-12820,TEC-PH-10000038,351,438
8109,2022/12/08,2022/12/15,Standard Class,EG-13900,FUR-CH-10003396,108,216
8110,2022/11/18,2022/11/23,Standard Class,RD-19930,OFF-EN-10002592,50,56
8111,2022/11/18,2022/11/23,Standard Class,RD-19930,FUR-CH-10000422,89,127
8112,2021/12/01,2021/12/03,Second Class,JM-15865,FUR-CH-10002647,124,248
8113,2021/12/01,2021/12/03,Second Class,JM-15865,OFF-AP-10004859,9,12
8114,2021/12/01,2021/12/03,Second Class,JM-15865,FUR-CH-10004477,51,85
8115,2022/10/03,2022/10/07,Second Class,LW-16825,OFF-AR-10004817,19,21
8116,2022/08/29,2022/09/04,Standard Class,RW-19540,FUR-FU-10003374,89,148
8117,2022/11/24,2022/11/24,Same Day,BG-11695,OFF-ST-10003123,20,33
8118,2022/06/30,2022/07/05,Standard Class,TT-21220,OFF-PA-10000675,164,205
8119,2022/07/22,2022/07/27,Standard Class,EB-13930,FUR-CH-10004997,474,526
8120,2021/11/11,2021/11/16,Standard Class,LP-17080,FUR-FU-10001934,21,42
8121,2021/11/11,2021/11/16,Standard Class,LP-17080,FUR-CH-10004997,271,451
8122,2021/11/11,2021/11/16,Standard Class,LP-17080,OFF-BI-10001890,19,32
8123,2019/12/09,2019/12/15,Standard Class,FP-14320,OFF-EN-10002500,21,31
8124,2019/12/09,2019/12/15,Standard Class,FP-14320,TEC-CO-10001766,972,1080
8125,2022/09/07,2022/09/12,Standard Class,JA-15970,FUR-CH-10004860,113,162
8126,2020/02/06,2020/02/13,Standard Class,TS-21655,OFF-BI-10002049,1,3
8127,2020/02/06,2020/02/13,Standard Class,TS-21655,TEC-AC-10003499,13,19
8128,2020/02/06,2020/02/13,Standard Class,TS-21655,OFF-ST-10003470,470,671
8129,2022/08/26,2022/09/01,Standard Class,DP-13000,FUR-FU-10000222,58,65
8130,2019/07/20,2019/07/23,First Class,JD-15895,TEC-AC-10000023,34,42
8131,2019/07/20,2019/07/23,First Class,JD-15895,OFF-PA-10003971,8,12
8132,2019/07/20,2019/07/23,First Class,JD-15895,OFF-AR-10003481,7,13
8133,2019/07/20,2019/07/23,First Class,JD-15895,OFF-ST-10001490,321,535
8134,2020/10/08,2020/10/13,Standard Class,GH-14485,FUR-FU-10003708,44,73
8135,2020/02/16,2020/02/21,Standard Class,RD-19585,OFF-PA-10001970,26,37
8136,2020/02/16,2020/02/21,Standard Class,RD-19585,OFF-LA-10002762,53,88
8137,2021/08/12,2021/08/16,Standard Class,CS-12490,FUR-TA-10002533,450,562
8138,2019/11/09,2019/11/13,Standard Class,BF-11215,FUR-FU-10004091,45,57
8139,2021/07/18,2021/07/22,Standard Class,NK-18490,OFF-AR-10001545,10,11
8140,2021/07/18,2021/07/22,Standard Class,NK-18490,OFF-ST-10001476,199,284
8141,2021/07/18,2021/07/22,Standard Class,NK-18490,OFF-PA-10004971,17,19
8142,2021/02/05,2021/02/10,Standard Class,AZ-10750,OFF-LA-10003223,10,15
8143,2021/02/05,2021/02/10,Standard Class,AZ-10750,OFF-ST-10004340,93,187
8144,2021/02/05,2021/02/10,Standard Class,AZ-10750,FUR-TA-10001095,502,558
8145,2021/02/05,2021/02/10,Standard Class,AZ-10750,TEC-PH-10001448,112,160
8146,2019/06/20,2019/06/27,Standard Class,Co-12640,OFF-AP-10001005,236,472
8147,2019/06/20,2019/06/27,Standard Class,Co-12640,OFF-AR-10003469,2,4
8148,2022/06/09,2022/06/14,Standard Class,AG-10675,OFF-PA-10000249,44,49
8149,2021/12/27,2021/12/31,Standard Class,EM-14140,OFF-LA-10001613,14,20
8150,2019/01/26,2019/01/29,First Class,CA-11965,OFF-BI-10001758,7,11
8151,2019/01/26,2019/01/29,First Class,CA-11965,FUR-BO-10004409,71,142
8152,2022/03/23,2022/03/25,First Class,RB-19360,OFF-ST-10001558,23,32
8153,2022/03/23,2022/03/25,First Class,RB-19360,OFF-PA-10002986,14,20
8154,2022/03/23,2022/03/25,First Class,RB-19360,TEC-CO-10004722,8400,14000
8155,2022/03/20,2022/03/24,Standard Class,RD-19720,TEC-AC-10002842,119,238
8156,2022/03/20,2022/03/24,Standard Class,RD-19720,OFF-PA-10001125,43,62
8157,2021/10/04,2021/10/09,Standard Class,MS-17830,FUR-TA-10002622,215,239
8158,2021/11/18,2021/11/22,Standard Class,PG-18820,TEC-AC-10002842,298,595
8159,2022/12/26,2023/01/01,Standard Class,KB-16240,OFF-PA-10004285,10,16
8160,2021/03/09,2021/03/13,Standard Class,RB-19465,TEC-AC-10004469,180,200
8161,2021/02/16,2021/02/20,Standard Class,JD-15790,FUR-CH-10001545,137,228
8162,2020/09/28,2020/10/03,Second Class,JJ-15445,OFF-AP-10002578,264,294
8163,2020/09/28,2020/10/03,Second Class,JJ-15445,TEC-PH-10003012,185,308
8164,2020/11/02,2020/11/06,Standard Class,LT-17110,FUR-FU-10004909,48,97
8165,2020/11/02,2020/11/06,Standard Class,LT-17110,OFF-BI-10001524,94,117
8166,2020/11/02,2020/11/06,Standard Class,LT-17110,OFF-BI-10003355,11,12
8167,2020/11/02,2020/11/06,Standard Class,LT-17110,FUR-BO-10004357,359,513
8168,2021/07/31,2021/08/05,Standard Class,AH-10690,FUR-TA-10002774,432,863
8169,2022/11/06,2022/11/13,Standard Class,AB-10060,FUR-TA-10004575,1018,2037
8170,2022/11/06,2022/11/13,Standard Class,AB-10060,FUR-CH-10003312,270,450
8171,2022/11/06,2022/11/13,Standard Class,AB-10060,TEC-AC-10001465,87,109
8172,2021/02/14,2021/02/19,Standard Class,FM-14380,OFF-AR-10002240,211,264
8173,2019/07/09,2019/07/13,Standard Class,GH-14410,OFF-LA-10004559,1,3
8174,2019/07/09,2019/07/13,Standard Class,GH-14410,OFF-BI-10003291,21,42
8175,2019/07/09,2019/07/13,Standard Class,GH-14410,OFF-ST-10001505,22,24
8176,2021/01/30,2021/02/04,Standard Class,HE-14800,OFF-PA-10003892,78,157
8177,2021/09/22,2021/09/25,First Class,SZ-20035,OFF-ST-10002370,116,128
8178,2022/12/22,2022/12/24,First Class,CM-12115,TEC-AC-10000474,380,475
8179,2021/09/02,2021/09/08,Standard Class,TG-21310,TEC-CO-10002095,900,1000
8180,2020/08/02,2020/08/06,Standard Class,DK-12985,FUR-TA-10003469,167,278
8181,2020/11/21,2020/11/25,Standard Class,SS-20410,FUR-TA-10002958,1002,1253
8182,2020/11/21,2020/11/25,Standard Class,SS-20410,TEC-PH-10002923,89,111
8183,2022/05/18,2022/05/22,Standard Class,BM-11575,FUR-FU-10004973,16,23
8184,2022/05/18,2022/05/22,Standard Class,BM-11575,FUR-FU-10001918,2,2
8185,2022/07/23,2022/07/27,Standard Class,MY-17380,OFF-PA-10003641,51,63
8186,2020/09/13,2020/09/17,Second Class,AG-10900,OFF-EN-10002621,6,8
8187,2020/09/13,2020/09/17,Second Class,AG-10900,FUR-CH-10003817,102,170
8188,2021/12/10,2021/12/16,Standard Class,BW-11110,OFF-PA-10000659,38,63
8189,2020/10/02,2020/10/05,Second Class,SG-20470,OFF-PA-10001870,16,19
8190,2020/10/02,2020/10/05,Second Class,SG-20470,OFF-BI-10000320,5,7
8191,2022/11/17,2022/11/21,Standard Class,CC-12370,OFF-PA-10004735,31,39
8192,2022/11/17,2022/11/21,Standard Class,CC-12370,FUR-FU-10004091,94,188
